imagineName,tier,activeEffect,passiveEffect,rarity,itemTier,battleSkill,monsterName,itemId,aoyiSkillId,skillEffectId,bridgeMethod,bridgeConflict,notes
Battle Imagine - Verdant Fang,T5,"Stunt! Absolute Zero Summons Elite: Verdant Fang to deal Attack DMG. For a period of time after casting, each Class Skill used reduces your remaining Ultimate CD (triggers up to once every 1s). Duration: 5s",,purple,3,Stunt! Absolute Zero,Verdant Fang,3000130,3978,397801,direct-skill-aoyi-item,,
Battle Imagine - Man-Eating Furball,T0,"Stunt! Abyssal Breath Summons Elite: Man-Eating Furball to deal Attack DMG. After casting, your Fire Bonus is temporarily increased.",,purple,3,Stunt! Abyssal Breath,Man-Eating Furball,3000131,3979,397901,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Man-Eating Furball,T1,"Stunt! Abyssal Breath Summons Elite: Man-Eating Furball to deal Attack DMG. After casting, your Fire Bonus is temporarily increased.",Fire Bonus: 1.6%,purple,3,Stunt! Abyssal Breath,Man-Eating Furball,3000131,3979,397901,direct-skill-aoyi-item,,
Battle Imagine - Man-Eating Furball,T2,"Stunt! Abyssal Breath Summons Elite: Man-Eating Furball to deal Attack DMG. After casting, your Fire Bonus is temporarily increased.",Fire Bonus: 3.2%,purple,3,Stunt! Abyssal Breath,Man-Eating Furball,3000131,3979,397901,direct-skill-aoyi-item,,
Battle Imagine - Man-Eating Furball,T3,"Stunt! Abyssal Breath Summons Elite: Man-Eating Furball to deal Attack DMG. After casting, your Fire Bonus is temporarily increased.",Fire Bonus: 4.8%,purple,3,Stunt! Abyssal Breath,Man-Eating Furball,3000131,3979,397901,direct-skill-aoyi-item,,
Battle Imagine - Man-Eating Furball,T4,"Stunt! Abyssal Breath Summons Elite: Man-Eating Furball to deal Attack DMG. After casting, your Fire Bonus is temporarily increased.",Fire Bonus: 6.4%,purple,3,Stunt! Abyssal Breath,Man-Eating Furball,3000131,3979,397901,direct-skill-aoyi-item,,
Battle Imagine - Man-Eating Furball,T5,"Stunt! Abyssal Breath Summons Elite: Man-Eating Furball to deal Attack DMG. After casting, your Fire Bonus is temporarily increased.",Fire Bonus: 8%,purple,3,Stunt! Abyssal Breath,Man-Eating Furball,3000131,3979,397901,direct-skill-aoyi-item,,
Battle Imagine - Dogorman,T0,"Stunt! Ground Smash Summons Elite: Dogorman, dealing Attack DMG equal to a percentage of your HP. After casting, your HP is also temporarily increased.",,purple,3,Stunt! Ground Smash,Dogorman,3000132,3980,398001,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Dogorman,T1,"Stunt! Ground Smash Summons Elite: Dogorman, dealing Attack DMG equal to a percentage of your HP. After casting, your HP is also temporarily increased.",HP-Based Attack DMG: 1.6%; Max HP Bonus: 10%,purple,3,Stunt! Ground Smash,Dogorman,3000132,3980,398001,direct-skill-aoyi-item,,
Battle Imagine - Dogorman,T2,"Stunt! Ground Smash Summons Elite: Dogorman, dealing Attack DMG equal to a percentage of your HP. After casting, your HP is also temporarily increased.",HP-Based Attack DMG: 3.2%; Max HP Bonus: 20%,purple,3,Stunt! Ground Smash,Dogorman,3000132,3980,398001,direct-skill-aoyi-item,,
Battle Imagine - Dogorman,T3,"Stunt! Ground Smash Summons Elite: Dogorman, dealing Attack DMG equal to a percentage of your HP. After casting, your HP is also temporarily increased.",HP-Based Attack DMG: 4.8%; Max HP Bonus: 30%,purple,3,Stunt! Ground Smash,Dogorman,3000132,3980,398001,direct-skill-aoyi-item,,
Battle Imagine - Dogorman,T4,"Stunt! Ground Smash Summons Elite: Dogorman, dealing Attack DMG equal to a percentage of your HP. After casting, your HP is also temporarily increased.",HP-Based Attack DMG: 6.4%; Max HP Bonus: 40%,purple,3,Stunt! Ground Smash,Dogorman,3000132,3980,398001,direct-skill-aoyi-item,,
Battle Imagine - Dogorman,T5,"Stunt! Ground Smash Summons Elite: Dogorman, dealing Attack DMG equal to a percentage of your HP. After casting, your HP is also temporarily increased.",HP-Based Attack DMG: 8%; Max HP Bonus: 50%,purple,3,Stunt! Ground Smash,Dogorman,3000132,3980,398001,direct-skill-aoyi-item,,
Battle Imagine - Sanctuary Eye,T0,"Stunt! Lock-On Shot Summons Elite: Sanctuary Eye to deal Attack DMG. After casting, grants a Shield to yourself and up to 10 nearby allies for a period of time (prioritizes teammates).",,purple,3,Stunt! Lock-On Shot,Sanctuary Eye,3000133,3981,398101,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Sanctuary Eye,T1,"Stunt! Lock-On Shot Summons Elite: Sanctuary Eye to deal Attack DMG. After casting, grants a Shield to yourself and up to 10 nearby allies for a period of time (prioritizes teammates).",Shield: 2%,purple,3,Stunt! Lock-On Shot,Sanctuary Eye,3000133,3981,398101,direct-skill-aoyi-item,,
Battle Imagine - Sanctuary Eye,T2,"Stunt! Lock-On Shot Summons Elite: Sanctuary Eye to deal Attack DMG. After casting, grants a Shield to yourself and up to 10 nearby allies for a period of time (prioritizes teammates).",Shield: 4%,purple,3,Stunt! Lock-On Shot,Sanctuary Eye,3000133,3981,398101,direct-skill-aoyi-item,,
Battle Imagine - Sanctuary Eye,T3,"Stunt! Lock-On Shot Summons Elite: Sanctuary Eye to deal Attack DMG. After casting, grants a Shield to yourself and up to 10 nearby allies for a period of time (prioritizes teammates).",Shield: 6%,purple,3,Stunt! Lock-On Shot,Sanctuary Eye,3000133,3981,398101,direct-skill-aoyi-item,,
Battle Imagine - Sanctuary Eye,T4,"Stunt! Lock-On Shot Summons Elite: Sanctuary Eye to deal Attack DMG. After casting, grants a Shield to yourself and up to 10 nearby allies for a period of time (prioritizes teammates).",Shield: 8%,purple,3,Stunt! Lock-On Shot,Sanctuary Eye,3000133,3981,398101,direct-skill-aoyi-item,,
Battle Imagine - Sanctuary Eye,T5,"Stunt! Lock-On Shot Summons Elite: Sanctuary Eye to deal Attack DMG. After casting, grants a Shield to yourself and up to 10 nearby allies for a period of time (prioritizes teammates).",Shield: 10%,purple,3,Stunt! Lock-On Shot,Sanctuary Eye,3000133,3981,398101,direct-skill-aoyi-item,,
Battle Imagine - Lucy,T0,Arcane! Celestial Spirit Mage,"Transform into Celestial Spirit Mage - Lucy, replacing your skill set while gaining Ability Conversion. Passive: Dealing damage converts 50% of the damage dealt into healing for up to 10 nearby allies (prioritizing teammates). 1. Fleuve d'Étoiles: Manifests the Fleuve d'Étoiles and swings it continuously, dealing Light Magic DMG to targets. 2. Celestial Guardian: Harnesses the power of Celestial Spirits to grant a shield lasting 20s to up to 10 allies within range (prioritizing teammates). Simultaneously inflicts debuffs on up to 5 enemies within range, reducing ATK, applying Vulnerability, and reducing Element Resistance for 10s. 3. Aqua Metria: Draws upon the power of Aquarius to unleash waves forward, dealing Water Magic DMG to targets in their path, with an additional 50% of the damage dealt converted into healing.",gold,4,Arcane! Celestial Spirit Mage,Lucy,3001001,3982,398201,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Lucy,T1,Arcane! Celestial Spirit Mage Enemy ATK Reduction: 0.6%; Enemy Vulnerability: 0.6%; Enemy Element Resistance Reduction: 0.6%,"Transform into Celestial Spirit Mage - Lucy, replacing your skill set while gaining Ability Conversion. Passive: Dealing damage converts 50% of the damage dealt into healing for up to 10 nearby allies (prioritizing teammates). 1. Fleuve d'Étoiles: Manifests the Fleuve d'Étoiles and swings it continuously, dealing Light Magic DMG to targets. 2. Celestial Guardian: Harnesses the power of Celestial Spirits to grant a shield lasting 20s to up to 10 allies within range (prioritizing teammates). Simultaneously inflicts debuffs on up to 5 enemies within range, reducing ATK, applying Vulnerability, and reducing Element Resistance for 10s. 3. Aqua Metria: Draws upon the power of Aquarius to unleash waves forward, dealing Water Magic DMG to targets in their path, with an additional 50% of the damage dealt converted into healing. Celestial Guardian Shield: 1.5%",gold,4,Arcane! Celestial Spirit Mage,Lucy,3001001,3982,398201,direct-skill-aoyi-item,,
Battle Imagine - Lucy,T2,Arcane! Celestial Spirit Mage Enemy ATK Reduction: 1.2%; Enemy Vulnerability: 1.2%; Enemy Element Resistance Reduction: 1.2%,"Transform into Celestial Spirit Mage - Lucy, replacing your skill set while gaining Ability Conversion. Passive: Dealing damage converts 50% of the damage dealt into healing for up to 10 nearby allies (prioritizing teammates). 1. Fleuve d'Étoiles: Manifests the Fleuve d'Étoiles and swings it continuously, dealing Light Magic DMG to targets. 2. Celestial Guardian: Harnesses the power of Celestial Spirits to grant a shield lasting 20s to up to 10 allies within range (prioritizing teammates). Simultaneously inflicts debuffs on up to 5 enemies within range, reducing ATK, applying Vulnerability, and reducing Element Resistance for 10s. 3. Aqua Metria: Draws upon the power of Aquarius to unleash waves forward, dealing Water Magic DMG to targets in their path, with an additional 50% of the damage dealt converted into healing. Celestial Guardian Shield: 3%",gold,4,Arcane! Celestial Spirit Mage,Lucy,3001001,3982,398201,direct-skill-aoyi-item,,
Battle Imagine - Lucy,T3,Arcane! Celestial Spirit Mage Enemy ATK Reduction: 1.8%; Enemy Vulnerability: 1.8%; Enemy Element Resistance Reduction: 1.8%,"Transform into Celestial Spirit Mage - Lucy, replacing your skill set while gaining Ability Conversion. Passive: Dealing damage converts 50% of the damage dealt into healing for up to 10 nearby allies (prioritizing teammates). 1. Fleuve d'Étoiles: Manifests the Fleuve d'Étoiles and swings it continuously, dealing Light Magic DMG to targets. 2. Celestial Guardian: Harnesses the power of Celestial Spirits to grant a shield lasting 20s to up to 10 allies within range (prioritizing teammates). Simultaneously inflicts debuffs on up to 5 enemies within range, reducing ATK, applying Vulnerability, and reducing Element Resistance for 10s. 3. Aqua Metria: Draws upon the power of Aquarius to unleash waves forward, dealing Water Magic DMG to targets in their path, with an additional 50% of the damage dealt converted into healing. Celestial Guardian Shield: 4.5%",gold,4,Arcane! Celestial Spirit Mage,Lucy,3001001,3982,398201,direct-skill-aoyi-item,,
Battle Imagine - Lucy,T4,Arcane! Celestial Spirit Mage Enemy ATK Reduction: 2.4%; Enemy Vulnerability: 2.4%; Enemy Element Resistance Reduction: 2.4%,"Transform into Celestial Spirit Mage - Lucy, replacing your skill set while gaining Ability Conversion. Passive: Dealing damage converts 50% of the damage dealt into healing for up to 10 nearby allies (prioritizing teammates). 1. Fleuve d'Étoiles: Manifests the Fleuve d'Étoiles and swings it continuously, dealing Light Magic DMG to targets. 2. Celestial Guardian: Harnesses the power of Celestial Spirits to grant a shield lasting 20s to up to 10 allies within range (prioritizing teammates). Simultaneously inflicts debuffs on up to 5 enemies within range, reducing ATK, applying Vulnerability, and reducing Element Resistance for 10s. 3. Aqua Metria: Draws upon the power of Aquarius to unleash waves forward, dealing Water Magic DMG to targets in their path, with an additional 50% of the damage dealt converted into healing. Celestial Guardian Shield: 6%",gold,4,Arcane! Celestial Spirit Mage,Lucy,3001001,3982,398201,direct-skill-aoyi-item,,
Battle Imagine - Lucy,T5,Arcane! Celestial Spirit Mage Enemy ATK Reduction: 3%; Enemy Vulnerability: 3%; Enemy Element Resistance Reduction: 3%,"Transform into Celestial Spirit Mage - Lucy, replacing your skill set while gaining Ability Conversion. Passive: Dealing damage converts 50% of the damage dealt into healing for up to 10 nearby allies (prioritizing teammates). 1. Fleuve d'Étoiles: Manifests the Fleuve d'Étoiles and swings it continuously, dealing Light Magic DMG to targets. 2. Celestial Guardian: Harnesses the power of Celestial Spirits to grant a shield lasting 20s to up to 10 allies within range (prioritizing teammates). Simultaneously inflicts debuffs on up to 5 enemies within range, reducing ATK, applying Vulnerability, and reducing Element Resistance for 10s. 3. Aqua Metria: Draws upon the power of Aquarius to unleash waves forward, dealing Water Magic DMG to targets in their path, with an additional 50% of the damage dealt converted into healing. Celestial Guardian Shield: 7.5%",gold,4,Arcane! Celestial Spirit Mage,Lucy,3001001,3982,398201,direct-skill-aoyi-item,,
Battle Imagine - Natsu,T0,Arcane! Dragon Slayer,"Transform into Fire Dragon Slayer - Natsu, replacing your skill set while gaining Ability Conversion. Passive: Casting skills other than an Ultimate Skill grants stacks of Dragon Flame based on the skill type. Every 10 stacks of Dragon Flame automatically converts into 1 stack of Dragon Force. Dragon Force can stack up to 5 times. Each stack of Dragon Force grants a Fire Bonus. 1. Fire Dragon's Iron Fist: Charges briefly before unleashing a blazing punch forward, dealing Fire Attack DMG and accumulating 5 stacks of Dragon Flame. 2. Fire Dragon's Wing Attack: Leaps fiercely and dashes forward, dealing Fire Attack DMG and accumulating 5 stacks of Dragon Flame. 3. Fire Dragon's Roar: Gathers the power of flames to spew a massive blast of fire forward, dealing Fire Attack DMG. If at max Dragon Force stacks, consumes all stacks of Dragon Force to gain CD reduction for Natsu's skills and a Fire Bonus. This effect persists for the duration of the current transformation and can stack up to 3 times.",gold,4,Arcane! Dragon Slayer,Natsu,3001002,3983,398301,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Natsu,T1,Arcane! Dragon Slayer,"Transform into Fire Dragon Slayer - Natsu, replacing your skill set while gaining Ability Conversion. Passive: Casting skills other than an Ultimate Skill grants stacks of Dragon Flame based on the skill type. Every 10 stacks of Dragon Flame automatically converts into 1 stack of Dragon Force. Dragon Force can stack up to 5 times. Each stack of Dragon Force grants a Fire Bonus. 1. Fire Dragon's Iron Fist: Charges briefly before unleashing a blazing punch forward, dealing Fire Attack DMG and accumulating 5 stacks of Dragon Flame. 2. Fire Dragon's Wing Attack: Leaps fiercely and dashes forward, dealing Fire Attack DMG and accumulating 5 stacks of Dragon Flame. 3. Fire Dragon's Roar: Gathers the power of flames to spew a massive blast of fire forward, dealing Fire Attack DMG. If at max Dragon Force stacks, consumes all stacks of Dragon Force to gain CD reduction for Natsu's skills and a Fire Bonus. This effect persists for the duration of the current transformation and can stack up to 3 times. Dragon Force Fire Bonus: 0%; Max-Dragon-Force Skill CD Reduction: 0%; Max-Dragon-Force Fire Bonus: 0%",gold,4,Arcane! Dragon Slayer,Natsu,3001002,3983,398301,direct-skill-aoyi-item,,
